Start Date,Prediction,Actual
1977-01-01,5.529573534110875,5.5
1977-02-01,5.431593061954308,5.5
1977-03-01,5.566569253000912,5.5
1977-04-01,5.463004280732392,5.5
1977-05-01,5.4685887812711815,5.6
1977-06-01,5.630937134978363,5.6
1977-07-01,5.725352635251591,5.7
1977-08-01,5.695960944785433,5.7
1977-09-01,5.69596094430933,5.7
1977-10-01,5.695960944267672,5.7
1977-11-01,5.695960944313135,5.7
1977-12-01,5.695960944313134,5.6
1978-01-01,5.563004281109962,5.6
1978-02-01,5.568588781221915,5.6
1978-03-01,5.597980471729729,5.6
1978-04-01,5.597980472160372,5.6
1978-05-01,5.697980472202029,5.5
1978-06-01,5.432067145750224,5.5
1978-07-01,5.543236145974129,5.5
1978-08-01,5.469062863786587,5.5
1978-09-01,5.474647364759822,5.4
1978-10-01,5.371082392147782,5.4
1978-11-01,5.376666892599451,5.3
1978-12-01,5.173101919945752,5.3
1979-01-01,5.311643083646055,5.4
1979-02-01,5.4684069372867485,5.3
1979-03-01,5.300474083848988,5.3
1979-04-01,5.276666893064141,5.3
1979-05-01,5.206058583054195,5.3
1979-06-01,5.339015246691813,5.3
1979-07-01,5.33343074666698,5.4
1979-08-01,5.436995719316875,5.4
1979-09-01,5.331411218774282,5.4
1979-10-01,5.434976191427979,5.5
1979-11-01,5.462348354134018,5.6
1979-12-01,5.693285489878936,5.7
1980-01-01,5.885681461965212,5.8
1980-02-01,5.721313580365327,6.0
1980-03-01,6.090791878609549,6.1
1980-04-01,6.206995041008367,6.3
1980-05-01,6.379148795828581,6.5
1980-06-01,6.604501430256741,6.8
1980-07-01,7.033419038071107,7.1
1980-08-01,7.223795482359409,7.4
1980-09-01,7.523321399322436,7.7
1980-10-01,7.946654506296147,8.0
1980-11-01,8.20763925994786,8.3
1980-12-01,8.474208513367998,8.6
1981-01-01,8.770169457208834,8.9
1981-02-01,9.166130401525768,9.1
1981-03-01,9.196178019478022,9.4
1981-04-01,9.603307964015064,9.6
1981-05-01,9.792138962937484,9.7
1981-06-01,9.90039891872629,9.8
1981-07-01,9.940070091661543,9.9
1981-08-01,10.014717455903604,10.0
1981-09-01,10.118756511258361,10.1
1981-10-01,10.222795566994492,10.2
1981-11-01,10.326834622726821,10.3
1981-12-01,10.430873678413688,10.4
1982-01-01,10.534912734100555,10.4
1982-02-01,10.405995126584248,10.5
1982-03-01,10.64857534558624,10.5
1982-04-01,10.543464928465793,10.6
1982-05-01,10.556653457390608,10.6
1982-06-01,10.617456366287529,10.7
1982-07-01,10.752432558104488,10.8
1982-08-01,10.88182424912246,10.9
1982-09-01,10.98182424945837,11.0
1982-10-01,11.081824249454566,11.1
1982-11-01,11.181824249409107,11.2
1982-12-01,11.2818242494091,11.2
1983-01-01,11.14886758620593,11.3
1983-02-01,11.387408749521057,11.3
1983-03-01,11.278259276713749,11.3
1983-04-01,11.354452086748527,11.4
1983-05-01,11.383843776867357,11.5
1983-06-01,11.61680044041405,11.5
1983-07-01,11.57825927718605,11.5
1983-08-01,11.521495423541548,11.6
1983-09-01,11.656471613730677,11.6
1983-10-01,11.652906641424302,11.7
1983-11-01,11.758491142054012,11.7
1983-12-01,11.654926169354857,11.8
1984-01-01,11.893467333055163,11.8
1984-02-01,11.784317860289509,11.9
1984-03-01,11.893467333481995,11.9
1984-04-01,12.017274523488874,11.9
1984-05-01,11.954926170121412,11.8
1984-06-01,11.6945973434835,11.8
1984-07-01,11.735158034128098,11.7
1984-08-01,11.76098475241666,11.7
1984-09-01,11.63361259022838,11.7
1984-10-01,11.768588780886002,11.6
1984-11-01,11.532067145327192,11.6
1984-12-01,11.643236146023396,11.5
1985-01-01,11.436106200628878,11.5
1985-02-01,11.547275201668603,11.4
1985-03-01,11.34014525636121,11.4
1985-04-01,11.351314257355467,11.4
1985-05-01,11.310097638454415,11.3
1985-06-01,11.310097639224775,11.3
1985-07-01,11.21009763930809,11.3
1985-08-01,11.343054302420333,11.3
1985-09-01,11.33746980230839,11.3
1985-10-01,11.208078111800566,11.3
1985-11-01,11.341034774573098,11.3
1985-12-01,11.235450274419494,11.3
1986-01-01,11.339015247160308,11.3
1986-02-01,11.233430746617714,11.3
1986-03-01,11.336995719271412,11.3
1986-04-01,11.331411218774281,11.3
1986-05-01,11.202019528224808,11.4
1986-06-01,11.467932854245973,11.4
1986-07-01,11.456763853980409,11.4
1986-08-01,11.397980473010241,11.3
1986-09-01,11.265023808945788,11.3
1986-10-01,11.270608308974424,11.3
1986-11-01,11.299999999573163,11.2
1986-12-01,11.167043336800633,11.2
1987-01-01,11.17262783695424,11.1
1987-02-01,11.069062864213423,11.0
1987-03-01,10.94169070155285,10.9
1987-04-01,10.8437102290111,10.7
1987-05-01,10.712773093609702,10.6
1987-06-01,10.487420458407382,10.4
1987-07-01,10.291459513667409,10.2
1987-08-01,9.99549856935808,10.0
