Start Date,Prediction,Actual
1971-01-01,22925691.6718207,24613000.0
1971-02-01,22940649.305699885,24575000.0
1971-03-01,22954159.426623106,24559000.0
1971-04-01,22969117.06050229,24556000.0
1971-05-01,22983592.19006282,24541000.0
1971-06-01,22998549.823942065,24508000.0
1971-07-01,23013024.953502595,24464000.0
1971-08-01,23027982.58738184,24424000.0
1971-09-01,23042940.221261084,24398000.0
1971-10-01,23057415.350821614,24395000.0
1971-11-01,23072372.98470086,24416000.0
1971-12-01,23086848.11426139,24455000.0
1972-01-01,23101805.748140633,24501000.0
1972-02-01,23116763.382019818,24529000.0
1972-03-01,23130756.007261693,24539000.0
1972-04-01,23145713.641140938,24542000.0
1972-05-01,23160188.770701468,24541000.0
1972-06-01,23175146.404580712,24557000.0
1972-07-01,23189621.534141243,24585000.0
1972-08-01,23204579.168020487,24614000.0
1972-09-01,23219536.80189967,24643000.0
1972-10-01,23234011.93146026,24689000.0
1972-11-01,23248969.565339446,24748000.0
1972-12-01,23263444.694900036,24825000.0
1973-01-01,23278402.32877922,24903000.0
1973-02-01,23293359.962658465,24962000.0
1973-03-01,23306870.083581626,24986000.0
1973-04-01,23321827.71746087,24986000.0
1973-05-01,23336302.8470214,24975000.0
1973-06-01,23351260.480900645,24965000.0
1973-07-01,23365735.610461175,24972000.0
1973-08-01,23380693.24434042,24984000.0
1973-09-01,23395650.878219664,24997000.0
1973-10-01,23410126.007780194,24999000.0
1973-11-01,23425083.64165944,25000000.0
1973-12-01,23439558.77121997,24995000.0
1974-01-01,23454516.405099154,24984000.0
1974-02-01,23469474.038978398,24984000.0
1974-03-01,23482984.15990156,24985000.0
1974-04-01,23497941.793780804,25002000.0
1974-05-01,23512416.923341334,25020000.0
1974-06-01,23527374.55722058,25044000.0
1974-07-01,23541849.68678111,25066000.0
1974-08-01,23556807.320660353,25077000.0
1974-09-01,23571764.954539597,25075000.0
1974-10-01,23586240.084100127,25065000.0
1974-11-01,23601197.71797937,25044000.0
1974-12-01,23615672.8475399,25018000.0
1975-01-01,23630630.481419146,24996000.0
1975-02-01,23645588.11529833,24980000.0
1975-03-01,23659098.236221552,24965000.0
1975-04-01,23674055.870100737,24955000.0
1975-05-01,23688530.999661267,24945000.0
1975-06-01,23703488.63354051,24934000.0
1975-07-01,23717963.76310104,24918000.0
1975-08-01,23732921.396980286,24897000.0
1975-09-01,23747879.03085953,24880000.0
1975-10-01,23762354.16042006,24864000.0
1975-11-01,23777311.794299304,24847000.0
1975-12-01,23791786.923859835,24825000.0
1976-01-01,23806744.55773908,24809000.0
1976-02-01,23821702.191618264,24793000.0
1976-03-01,23835694.81686014,24788000.0
1976-04-01,23850652.450739384,24779000.0
1976-05-01,23865127.580299914,24776000.0
1976-06-01,23880085.21417916,24772000.0
1976-07-01,23894560.34373969,24768000.0
1976-08-01,23909517.977618933,24771000.0
1976-09-01,23924475.611498117,24779000.0
1976-10-01,23938950.741058707,24788000.0
1976-11-01,23953908.374937892,24797000.0
1976-12-01,23968383.50449848,24800000.0
1977-01-01,23983341.138377666,24803000.0
1977-02-01,23998298.77225691,24801000.0
1977-03-01,24011808.893180072,24799000.0
1977-04-01,24026766.527059317,24802000.0
1977-05-01,24041241.656619847,24800000.0
1977-06-01,24056199.29049909,24804000.0
1977-07-01,24070674.42005962,24809000.0
1977-08-01,24085632.053938866,24813000.0
1977-09-01,24100589.68781811,24818000.0
1977-10-01,24115064.81737864,24822000.0
1977-11-01,24130022.451257885,24833000.0
1977-12-01,24144497.580818415,24844000.0
1978-01-01,24159455.21469766,24862000.0
1978-02-01,24174412.848576844,24874000.0
1978-03-01,24187922.969500005,24886000.0
1978-04-01,24202880.60337925,24897000.0
1978-05-01,24217355.73293978,24908000.0
1978-06-01,24232313.366819024,24919000.0
1978-07-01,24246788.496379554,24941000.0
1978-08-01,24261746.1302588,24975000.0
1978-09-01,24276703.764138043,25017000.0
1978-10-01,24291178.893698573,25059000.0
1978-11-01,24306136.527577817,25087000.0
1978-12-01,24320611.657138348,25106000.0
1979-01-01,24335569.291017592,25113000.0
1979-02-01,24350526.924896777,25121000.0
1979-03-01,24364037.045819998,25136000.0
1979-04-01,24378994.679699183,25159000.0
1979-05-01,24393469.809259772,25186000.0
1979-06-01,24408427.443138957,25211000.0
1979-07-01,24422902.572699487,25229000.0
1979-08-01,24437860.20657873,25248000.0
1979-09-01,24452817.840457976,25265000.0
1979-10-01,24467292.970018506,25280000.0
1979-11-01,24482250.60389775,25280000.0
1979-12-01,24496725.73345828,25270000.0
1980-01-01,24511683.367337525,25250000.0
