Start Date,Prediction,Actual
1971-01-01,33587111.90025251,33559000.0
1971-02-01,33545055.966822747,33565000.0
1971-03-01,33560502.766441315,33570000.0
1971-04-01,33572427.17482954,33576000.0
1971-05-01,33580822.648721434,33581000.0
1971-06-01,33586030.910540506,33586000.0
1971-07-01,33595640.723490216,33589000.0
1971-08-01,33591270.36072543,33591000.0
1971-09-01,33592608.389714636,33594000.0
1971-10-01,33596407.22236977,33596000.0
1971-11-01,33598033.25390734,33598000.0
1971-12-01,33600493.25996995,33601000.0
1972-01-01,33601641.76092974,33603000.0
1972-02-01,33609256.25439076,33606000.0
1972-03-01,33606478.61616137,33608000.0
1972-04-01,33609244.188097075,33611000.0
1972-05-01,33613130.14244543,33613000.0
1972-06-01,33615226.63874013,33616000.0
1972-07-01,33622871.23297247,33620000.0
1972-08-01,33622623.418587,33624000.0
1972-09-01,33626910.91487672,33628000.0
1972-10-01,33631431.735475935,33632000.0
1972-11-01,33635750.18438456,33636000.0
1972-12-01,33640461.47906398,33640000.0
1973-01-01,33642081.59486335,33644000.0
1973-02-01,33651597.843208544,33648000.0
1973-03-01,33650271.03921308,33652000.0
1973-04-01,33654838.1127027,33656000.0
1973-05-01,33659252.505288176,33659000.0
1973-06-01,33662413.02269662,33663000.0
1973-07-01,33670643.457520485,33666000.0
1973-08-01,33668850.34506227,33668000.0
1973-09-01,33669398.23563863,33670000.0
1973-10-01,33671448.39642767,33673000.0
1973-11-01,33675322.01710429,33675000.0
1973-12-01,33677745.60637167,33677000.0
1974-01-01,33677355.75909198,33680000.0
1974-02-01,33685765.38383134,33682000.0
1974-03-01,33683098.5893302,33684000.0
1974-04-01,33684783.26144681,33686000.0
1974-05-01,33687112.30075836,33689000.0
1974-06-01,33691683.27661662,33691000.0
1974-07-01,33696933.975306645,33696000.0
1974-08-01,33699814.23332857,33702000.0
1974-09-01,33706278.55229766,33707000.0
1974-10-01,33711596.4567083,33712000.0
1974-11-01,33716619.988226935,33717000.0
1974-12-01,33722464.07261081,33723000.0
1975-01-01,33727129.35907757,33728000.0
1975-02-01,33735955.85135694,33733000.0
1975-03-01,33737350.21475042,33739000.0
1975-04-01,33743254.38011335,33744000.0
1975-05-01,33748385.79341732,33749000.0
1975-06-01,33753960.94206856,33753000.0
1975-07-01,33761102.32643226,33764000.0
1975-08-01,33772436.15792159,33774000.0
1975-09-01,33782526.93659906,33785000.0
1975-10-01,33794903.40640996,33796000.0
1975-11-01,33806486.69397285,33806000.0
1975-12-01,33816884.62972499,33817000.0
1976-01-01,33826248.29714065,33828000.0
1976-02-01,33841291.61379412,33838000.0
1976-03-01,33848102.23584954,33849000.0
1976-04-01,33858180.656051844,33860000.0
1976-05-01,33869937.42972311,33871000.0
1976-06-01,33881764.15078115,33880000.0
1976-07-01,33893819.238227375,33894000.0
1976-08-01,33906155.7093957,33907000.0
1976-09-01,33918762.71665422,33921000.0
1976-10-01,33933797.55525173,33935000.0
1976-11-01,33948411.88812749,33949000.0
1976-12-01,33963592.44916738,33963000.0
1977-01-01,33975687.89187983,33976000.0
1977-02-01,33991396.56748127,33990000.0
1977-03-01,34003813.072675124,34004000.0
1977-04-01,34016404.40029267,34018000.0
1977-05-01,34030866.70356774,34032000.0
1977-06-01,34045583.78826042,34042000.0
1977-07-01,34057882.59851355,34057000.0
1977-08-01,34070372.090480454,34071000.0
1977-09-01,34083818.53373195,34085000.0
1977-10-01,34098057.82145219,34099000.0
1977-11-01,34112466.273575634,34113000.0
1977-12-01,34127558.362563334,34127000.0
1978-01-01,34139805.07574327,34141000.0
1978-02-01,34156866.4918021,34155000.0
1978-03-01,34169286.82859669,34170000.0
1978-04-01,34183141.05388903,34184000.0
1978-05-01,34197088.078144416,34198000.0
1978-06-01,34211342.9279533,34213000.0
1978-07-01,34232191.935250185,34230000.0
1978-08-01,34246230.09766891,34248000.0
1978-09-01,34264187.64316263,34266000.0
1978-10-01,34282833.37538266,34283000.0
1978-11-01,34299822.01344246,34301000.0
1978-12-01,34319190.31985514,34319000.0
1979-01-01,34335887.15491369,34336000.0
1979-02-01,34355026.90457232,34354000.0
1979-03-01,34372225.709364444,34372000.0
1979-04-01,34388432.788171776,34389000.0
1979-05-01,34405130.94633894,34407000.0
1979-06-01,34423972.13443703,34435000.0
1979-07-01,34463112.461462505,34456000.0
1979-08-01,34479470.102239735,34476000.0
