Start Date,yhat,yhat_lower,yhat_upper,Actual
1979-11-01,24.126267840296432,23.770378339543257,24.44847682299699,24.1
1979-12-01,24.12090673402363,23.797297341180542,24.432438067923584,24.0
1980-01-01,24.120224349409295,23.791631433577514,24.433698654039432,24.0
1980-02-01,24.124448470689458,23.825030255573836,24.433663234552075,24.0
1980-03-01,24.130387181996255,23.844007373378997,24.456493326211692,24.0
1980-04-01,24.149157833861835,23.815491333779807,24.470863527906143,23.9
1980-05-01,24.12454383690366,23.79960727607254,24.45243271711507,23.9
1980-06-01,24.149753523690055,23.852378963342193,24.46510284754215,23.9
1980-07-01,24.190753568959646,23.86552289709892,24.50288781893813,23.9
1980-08-01,24.18724116016353,23.87838141840598,24.49196503419772,23.9
1980-09-01,24.156106407169705,23.83649236351712,24.45449017707709,23.9
1980-10-01,24.15316685252601,23.844407748111507,24.458661687499493,23.9
1980-11-01,24.15058965058736,23.82081042943084,24.459736542906995,23.8
1980-12-01,24.15479125925394,23.861494253072955,24.47067736722124,23.8
1981-01-01,24.17468607184609,23.85699307459647,24.490693863136553,23.8
1981-02-01,24.188012717532107,23.880850108500972,24.503492024327908,23.9
1981-03-01,24.171446318765756,23.864732804542477,24.492245791463343,23.9
1981-04-01,24.18876098234941,23.85667915217842,24.51541605838282,23.9
1981-05-01,24.23077580701552,23.880756134087445,24.55619575973377,24.0
1981-06-01,24.30073471428005,24.000655390888216,24.591533764108192,24.1
1981-07-01,24.37488910781467,24.06234647409367,24.689854883815855,24.1
1981-08-01,24.42181096643592,24.10115693123339,24.742642792014216,24.2
1981-09-01,24.4576192350449,24.13675931597388,24.76759372486288,24.3
1981-10-01,24.508831042907527,24.172525892903366,24.831528499780543,24.4
1981-11-01,24.558397096082448,24.233006769693024,24.877533992605446,24.5
1981-12-01,24.610064978428177,24.309931425857776,24.91483465304485,24.6
1982-01-01,24.675255650854496,24.34732880061119,24.97418650112912,24.6
1982-02-01,24.737507874263525,24.42200576795706,25.063825725828305,24.7
1982-03-01,24.774776657925955,24.465584176667353,25.102191836535805,24.8
1982-04-01,24.842892427286568,24.51080857931643,25.140003653023186,24.9
1982-05-01,24.900829580290765,24.577114104390006,25.208297840803553,25.0
1982-06-01,24.96291744903485,24.65519899912142,25.305936700912728,25.1
1982-07-01,25.01983335948285,24.715825483553157,25.343765163225484,25.2
1982-08-01,25.065510174277385,24.721574561447003,25.4011685988828,25.3
1982-09-01,25.116257215179765,24.81220793862979,25.42094628559221,25.4
1982-10-01,25.17091445271013,24.852478883031118,25.523363669001675,25.5
1982-11-01,25.22026594192965,24.89575361317246,25.550398258420188,25.7
1982-12-01,25.268744030650808,24.945944758885766,25.568675698894424,25.8
1983-01-01,25.22695561223751,24.92578247229759,25.53463471973833,25.8
1983-02-01,25.186055483327127,24.871642382478253,25.51510030998948,25.9
1983-03-01,25.139798494212176,24.781494173114655,25.460027665145695,25.9
