Start Date,yhat,yhat_lower,yhat_upper,Actual
1971-01-01,25524931.53755437,25399533.54681907,25636849.913374603,25593000.0
1971-02-01,25535347.859359793,25413471.385479633,25654328.4558284,25573000.0
1971-03-01,25540395.969467107,25422039.11478949,25655211.065094944,25582000.0
1971-04-01,25557776.03088905,25441885.41273902,25680256.502636973,25600000.0
1971-05-01,25563596.180233173,25436467.25044395,25676789.28208335,25603000.0
1971-06-01,25568419.070268244,25451090.509163145,25686958.79353621,25576000.0
1971-07-01,25589226.76249316,25459416.13644233,25701656.32234834,25539000.0
1971-08-01,25600536.73158204,25486457.982777383,25719664.259770893,25515000.0
1971-09-01,25612150.483457223,25492314.220047817,25735319.997764733,25511000.0
1971-10-01,25621440.36975884,25498627.538034696,25733854.420169223,25528000.0
1971-11-01,25635956.559230395,25517743.95690866,25748895.671664044,25560000.0
1971-12-01,25656551.04433145,25533411.29978268,25782753.713720676,25605000.0
1972-01-01,25671997.54821048,25554453.306646027,25792313.241922192,25656000.0
1972-02-01,25681275.610191047,25558138.756196402,25805571.478037674,25690000.0
1972-03-01,25698864.352397613,25584334.272601526,25823557.94518081,25694000.0
1972-04-01,25693905.15897915,25584012.199396245,25816866.342200905,25682000.0
1972-05-01,25712453.927461173,25599317.61486807,25834816.714367475,25663000.0
1972-06-01,25721703.884650446,25597688.41617336,25841042.388769522,25664000.0
1972-07-01,25721552.2483388,25605264.46781705,25840621.28893452,25685000.0
1972-08-01,25735132.256561738,25618310.063104488,25858069.66903235,25706000.0
1972-09-01,25761384.93748951,25644310.024485018,25875350.977777917,25728000.0
1972-10-01,25773164.66110331,25648155.16415095,25890391.35706312,25758000.0
1972-11-01,25784729.982337907,25666796.17771246,25903988.91541963,25796000.0
1972-12-01,25797831.906619456,25671894.73360055,25917651.134601124,25848000.0
1973-01-01,25805264.294617295,25682006.930809867,25926136.974696644,25904000.0
1973-02-01,25817255.596759815,25702582.553638913,25938280.784824967,25949000.0
1973-03-01,25835893.596450157,25712703.51350177,25966441.411186885,25963000.0
1973-04-01,25837984.814145584,25726812.713334054,25951917.36339231,25954000.0
1973-05-01,25852008.7086972,25736784.432103675,25969752.20394289,25932000.0
1973-06-01,25859303.332299504,25742772.631284498,25973012.85489281,25908000.0
1973-07-01,25865798.903946225,25741685.484317686,25985548.298398208,25899000.0
1973-08-01,25878423.422150675,25758242.04996429,25995062.603146836,25898000.0
1973-09-01,25899465.238938656,25778461.85530155,26017819.39094322,25898000.0
1973-10-01,25910198.4108643,25791751.571124185,26035859.244649284,25887000.0
1973-11-01,25922551.737016093,25795250.871708825,26038841.129316438,25891000.0
1973-12-01,25938011.375640158,25821959.681233887,26052946.91898034,25899000.0
1974-01-01,25948065.733411912,25831434.563404113,26072899.10024507,25908000.0
1974-02-01,25959147.75885074,25845589.40653943,26071118.220888432,25916000.0
1974-03-01,25970783.408706382,25851389.608238693,26094197.582189966,25919000.0
1974-04-01,25980322.98459876,25862706.087475006,26096974.144170072,25940000.0
1974-05-01,25990102.922301672,25878352.66083126,26104085.979691025,25961000.0
1974-06-01,25995921.6031065,25868722.732298423,26118345.903229017,25995000.0
1974-07-01,26005618.627119824,25889179.104028765,26115893.089274842,26024000.0
1974-08-01,26013572.442798406,25882797.16815777,26132722.02135029,26042000.0
1974-09-01,26025818.70996016,25905008.070117876,26149488.31806541,26044000.0
1974-10-01,26031817.6444803,25912768.55338202,26151232.372307826,26041000.0
1974-11-01,26041121.53516074,25916369.908053253,26154832.35618748,26033000.0
1974-12-01,26055176.674960673,25936808.919732876,26171869.60434563,26025000.0
1975-01-01,26063869.94799332,25944356.74376029,26181385.608741578,26025000.0
1975-02-01,26070013.39540268,25947639.43476696,26188737.7651321,26036000.0
1975-03-01,26071202.135087732,25948992.795100108,26184143.45955742,26054000.0
1975-04-01,26084309.32211361,25958280.038856678,26207802.059948474,26081000.0
1975-05-01,26085994.431719612,25961452.32092423,26209253.898132224,26107000.0
1975-06-01,26086544.447358612,25956005.732032537,26204085.655228164,26127000.0
1975-07-01,26103217.0998454,25988864.257372532,26226676.104661178,26139000.0
1975-08-01,26110254.194538213,25988910.491738085,26227808.72883546,26149000.0
1975-09-01,26117595.07201733,26003962.701246873,26237196.963351816,26167000.0
1975-10-01,26122749.918580815,26005623.195385627,26233639.549939472,26183000.0
1975-11-01,26132993.233656302,26010588.193647973,26253705.185020685,26190000.0
1975-12-01,26149452.679019228,26030593.66397781,26266851.545606054,26188000.0
1976-01-01,26160626.30850219,26037200.733101644,26286728.278626446,26187000.0
1976-02-01,26165631.496086694,26040454.600768663,26285122.801024176,26185000.0
1976-03-01,26179088.181429613,26053876.996254906,26299032.138878863,26193000.0
1976-04-01,26169711.961708635,26046633.168482672,26285622.9816376,26192000.0
1976-05-01,26183986.188607585,26057824.511656858,26301765.676923197,26195000.0
1976-06-01,26188819.119494345,26067719.911487836,26302862.529045824,26196000.0
1976-07-01,26184392.941599622,26070638.81315733,26298969.952717595,26198000.0
1976-08-01,26193555.923520047,26070731.666247718,26309293.066712186,26203000.0
1976-09-01,26215391.578145307,26101972.604188554,26337384.834368262,26210000.0
