Start Date,yhat,yhat_lower,yhat_upper,Actual
1971-01-01,74.88994034879396,74.60612108710164,75.19558965439238,75.1
1971-02-01,74.9091312171079,74.62316340179531,75.18206453753125,75.0
1971-03-01,74.94139475204899,74.66679135074286,75.24044092250621,75.0
1971-04-01,74.95340114392101,74.6599837511463,75.23334846930553,75.1
1971-05-01,74.95561114066582,74.68491864042981,75.24499357578503,75.0
1971-06-01,74.9794986192613,74.7033838120266,75.2430682795153,75.0
1971-07-01,75.01709240518292,74.7498846671039,75.30971810112995,74.9
1971-08-01,75.05357376056283,74.75766838018257,75.31011866272237,74.8
1971-09-01,75.06888770125772,74.79515266473273,75.36075067836866,74.8
1971-10-01,75.08983682480816,74.82422785183905,75.35214530137814,74.8
1971-11-01,75.1231895763113,74.85931790015427,75.41339931757408,74.9
1971-12-01,75.15744698974703,74.85973018980414,75.45333560058546,75.0
1972-01-01,75.1857237272591,74.91062272859148,75.45466350335151,75.2
1972-02-01,75.20421643576124,74.92313612807146,75.49969783057593,75.3
1972-03-01,75.22704886162941,74.95293090521123,75.52206289481568,75.3
1972-04-01,75.2362822271198,74.96765123142775,75.51355627304048,75.2
1972-05-01,75.28769517395577,75.00233790068641,75.57864958644542,75.2
1972-06-01,75.29248432807177,75.00654913091206,75.57024201666393,75.1
1972-07-01,75.27844337299327,74.99601719180093,75.56699283146544,75.2
1972-08-01,75.3094385430821,75.03217977889521,75.59347074948519,75.2
1972-09-01,75.36882363262633,75.05280136556343,75.65505866825806,75.3
1972-10-01,75.39992092336138,75.12253570605044,75.68043822322325,75.4
1972-11-01,75.43112076957104,75.14727379066757,75.72085510202733,75.5
1972-12-01,75.4543250716446,75.16212045043926,75.72457755246334,75.6
1973-01-01,75.46505934644583,75.1989794261177,75.77086980790045,75.7
1973-02-01,75.48523838120998,75.20609166376889,75.77555078690426,75.8
1973-03-01,75.52069761461411,75.22967681663503,75.80780136511804,75.9
1973-04-01,75.53100485345364,75.22766204481654,75.8050735827734,75.8
1973-05-01,75.56582958802316,75.29793274815636,75.83247558589036,75.7
1973-06-01,75.57653351813002,75.30441639391815,75.84957411539997,75.7
1973-07-01,75.57977002770241,75.28976584600916,75.85389574684791,75.6
1973-08-01,75.61307137094839,75.32454267280491,75.88782503455016,75.6
1973-09-01,75.65792761027795,75.36996492439447,75.94539122802291,75.6
1973-10-01,75.68542031855289,75.40720046923528,75.95094181340879,75.6
1973-11-01,75.71715542861273,75.43858600888726,75.9937897596063,75.6
1973-12-01,75.74391431901783,75.46486467310739,76.01106742268017,75.6
1974-01-01,75.7605502834869,75.48520091037165,76.05058138946603,75.6
1974-02-01,75.78030283391297,75.51127187294775,76.06287306514099,75.7
1974-03-01,75.81423079762094,75.52030123680831,76.11065285318949,75.7
1974-04-01,75.82546107449984,75.53684340769162,76.1019277579422,75.7
1974-05-01,75.8438789000352,75.58265130794959,76.13636659053803,75.8
1974-06-01,75.86095156635605,75.5617914435329,76.1266999663567,75.9
1974-07-01,75.86790495441424,75.60473874173621,76.15040424133176,75.9
1974-08-01,75.88908318213755,75.6104231395358,76.15980154281509,76.0
1974-09-01,75.9052904662441,75.64179756286232,76.20107887906909,76.0
1974-10-01,75.91589467096796,75.64151508633172,76.1699852689352,75.9
1974-11-01,75.93439485652215,75.65363444273197,76.19981420224951,75.9
1974-12-01,75.95133774127994,75.67075440306023,76.24365869637452,75.9
1975-01-01,75.95987109733711,75.66813216349156,76.22317779372781,75.9
1975-02-01,75.96510916942044,75.6733301273217,76.2513480594943,75.9
1975-03-01,75.98477017873388,75.69980569829767,76.28264252024393,75.9
1975-04-01,75.98282377437529,75.69088126811096,76.25852342349035,76.0
1975-05-01,75.97153106509049,75.68003629139297,76.2596153074511,76.1
1975-06-01,75.98146574745536,75.67877073671085,76.29185687557464,76.1
1975-07-01,76.00555682734732,75.72463598270154,76.2847636298913,76.1
1975-08-01,76.02808538649663,75.74905915992865,76.31341704605319,76.2
1975-09-01,76.0294465309609,75.74194155922369,76.30174163161702,76.2
1975-10-01,76.03689294848172,75.75371100088026,76.3173022755948,76.2
1975-11-01,76.05629290375425,75.7735930864826,76.33964882924532,76.2
1975-12-01,76.07704761116038,75.80196517661261,76.36844548919355,76.2
1976-01-01,76.09137155244181,75.83721628709394,76.36086001391982,76.1
1976-02-01,76.09591146471334,75.81112224422333,76.38342186263093,76.1
1976-03-01,76.08419560710666,75.8105632068898,76.36792002192405,76.1
1976-04-01,76.05649804888252,75.77813492740641,76.3331200555804,76.1
1976-05-01,76.0721713921238,75.7894116790299,76.34662693578255,76.1
1976-06-01,76.04002962252528,75.77601092654133,76.3228779762727,76.1
1976-07-01,75.99024906385206,75.72253305900436,76.27332509616403,76.0
1976-08-01,75.9843133102264,75.69747843864097,76.26819734093546,76.0
1976-09-01,76.00676747605608,75.73652695397587,76.28813929843429,76.0
1976-10-01,76.00212519706567,75.73818371544603,76.29319547039556,76.0
1976-11-01,75.99639415455898,75.71452766676286,76.28330002728796,76.0
1976-12-01,75.98385888690706,75.68527799822024,76.25990331587603,76.0
1977-01-01,75.95766227299197,75.66376548914955,76.24910385841032,75.9
1977-02-01,75.9409104190398,75.6750642828664,76.21671874199018,75.9
1977-03-01,75.94301272070011,75.66344356313441,76.22487061820458,75.9
1977-04-01,75.91638907082333,75.61523703194402,76.1894951533713,75.9
1977-05-01,75.91547423566736,75.62724410602023,76.21073887751297,75.9
1977-06-01,75.88924727705789,75.60294268763334,76.17693129490844,75.9
1977-07-01,75.85674421690477,75.55260579480374,76.13813134932,75.9
