Start Date,Prediction,Actual
1973-02-01,3.809323894923933,3.8
1973-03-01,3.712103384115201,3.8
1973-04-01,3.742225750152232,3.7
1973-05-01,3.6295955113554217,3.7
1973-06-01,3.659386573676944,3.7
1973-07-01,3.6646355530682366,3.6
1973-08-01,3.5412314209459774,3.5
1973-09-01,3.428238729685594,3.5
1973-10-01,3.459068918606798,3.4
1973-11-01,3.3423823582548007,3.5
1973-12-01,3.4971904686947974,3.5
1974-01-01,3.4947033252765123,3.6
1974-02-01,3.627950377487417,3.6
1974-03-01,3.623823034559424,3.6
1974-04-01,3.612518938037337,3.6
1974-05-01,3.610904203061005,3.6
1974-06-01,3.610545409466203,3.7
1974-07-01,3.7339050455302725,3.7
1974-08-01,3.721896011701751,3.7
1974-09-01,3.7160730325720754,3.7
1974-10-01,3.7143336198817387,3.8
1974-11-01,3.8513159647570294,3.8
1974-12-01,3.8286499709712674,3.9
1975-01-01,3.951578143233462,4.0
1975-02-01,4.063735596893549,4.1
1975-03-01,4.183419562823181,4.2
1975-04-01,4.287097368576227,4.3
1975-05-01,4.394909136937066,4.5
1975-06-01,4.6375621594006775,4.6
1975-07-01,4.713823059200849,4.7
1975-08-01,4.809260572019654,4.8
1975-09-01,4.9081229060456035,4.9
1975-10-01,5.009331459658035,5.1
1975-11-01,5.248168638641315,5.2
1975-12-01,5.326669700053511,5.2
1976-01-01,5.276170714339598,5.3
1976-02-01,5.379209060949462,5.3
1976-03-01,5.356074625975961,5.4
1976-04-01,5.469892131727583,5.4
1976-05-01,5.44700300143617,5.5
1976-06-01,5.570339235425597,5.5
1976-07-01,5.534446158612991,5.5
1976-08-01,5.522236475394625,5.5
1976-09-01,5.516287249705849,5.5
1976-10-01,5.514468406501849,5.5
1976-11-01,5.51432003731291,5.5
1976-12-01,5.505372405607899,5.5
1977-01-01,5.499851342767358,5.5
1977-02-01,5.494108738291355,5.5
1977-03-01,5.502530124856992,5.5
1977-04-01,5.4991215915909555,5.6
1977-05-01,5.639555422458335,5.6
1977-06-01,5.628572544534052,5.7
1977-07-01,5.745247588812591,5.7
1977-08-01,5.729032658480754,5.7
1977-09-01,5.720563358417698,5.7
1977-10-01,5.717158902838582,5.7
1977-11-01,5.716012877949672,5.7
1977-12-01,5.706437528708279,5.7
1978-01-01,5.7005215104002485,5.6
1978-02-01,5.557449675475547,5.6
1978-03-01,5.579464507490105,5.6
1978-04-01,5.584608875066092,5.6
1978-05-01,5.593343396247251,5.6
1978-06-01,5.599496276104274,5.6
1978-07-01,5.5898722822545395,5.6
1978-08-01,5.594190919235907,5.5
1978-09-01,5.4615604628363705,5.5
1978-10-01,5.4800347090843555,5.4
1978-11-01,5.355573878726057,5.4
1978-12-01,5.3684097492152,5.4
1979-01-01,5.376594707579449,5.4
1979-02-01,5.379475836539443,5.4
1979-03-01,5.39332320730294,5.3
1979-04-01,5.256247940689428,5.3
1979-05-01,5.2754989008878415,5.4
1979-06-01,5.425349377287863,5.4
1979-07-01,5.406138867444252,5.4
1979-08-01,5.404425734302114,5.4
1979-09-01,5.405080864570172,5.5
1979-10-01,5.544498154443073,5.5
1979-11-01,5.5332145413487215,5.6
