Start Date,Prediction,Actual
1971-01-01,57.94082467514554,60.8
1971-02-01,57.9439474721487,60.6
1971-03-01,57.946768062990266,60.6
1971-04-01,57.949890859993424,60.5
1971-05-01,57.95291292160939,60.5
1971-06-01,57.95603571861255,60.4
1971-07-01,57.95905778022851,60.2
1971-08-01,57.962180577231685,60.1
1971-09-01,57.96530337423484,60.0
1971-10-01,57.96832543585081,60.0
1971-11-01,57.971448232853966,60.0
1971-12-01,57.97447029446993,60.1
1972-01-01,57.97759309147309,60.2
1972-02-01,57.98071588847626,60.3
1972-03-01,57.98363721470502,60.3
1972-04-01,57.98676001170819,60.2
1972-05-01,57.98978207332414,60.2
1972-06-01,57.992904870327315,60.2
1972-07-01,57.99592693194328,60.3
1972-08-01,57.99904972894644,60.3
1972-09-01,58.0021725259496,60.4
1972-10-01,58.00519458756556,60.5
1972-11-01,58.00831738456872,60.6
1972-12-01,58.011339446184685,60.8
1973-01-01,58.01446224318786,60.9
1973-02-01,58.017585040191015,61.1
1973-03-01,58.02040563103258,61.1
1973-04-01,58.02352842803574,61.1
1973-05-01,58.026550489651704,61.0
1973-06-01,58.02967328665488,61.0
1973-07-01,58.03269534827084,61.0
1973-08-01,58.035818145274,61.0
1973-09-01,58.03894094227716,61.0
1973-10-01,58.04196300389312,61.0
1973-11-01,58.04508580089628,61.0
1973-12-01,58.048107862512246,60.9
1974-01-01,58.05123065951542,60.9
1974-02-01,58.05435345651858,60.9
1974-03-01,58.05717404736014,60.9
1974-04-01,58.0602968443633,60.9
1974-05-01,58.063318905979266,60.9
1974-06-01,58.066441702982424,60.9
1974-07-01,58.06946376459839,61.0
1974-08-01,58.07258656160156,61.0
1974-09-01,58.07570935860472,60.9
1974-10-01,58.078731420220684,60.9
1974-11-01,58.08185421722384,60.8
1974-12-01,58.08487627883981,60.7
1975-01-01,58.087999075842966,60.7
1975-02-01,58.09112187284614,60.6
1975-03-01,58.0939424636877,60.5
1975-04-01,58.09706526069086,60.5
1975-05-01,58.10008732230683,60.4
1975-06-01,58.103210119309985,60.4
1975-07-01,58.10623218092595,60.3
1975-08-01,58.10935497792912,60.3
1975-09-01,58.11247777493228,60.2
1975-10-01,58.115499836548246,60.1
1975-11-01,58.118622633551404,60.1
1975-12-01,58.12164469516737,60.0
1976-01-01,58.12476749217053,59.9
1976-02-01,58.1278902891737,59.8
1976-03-01,58.13081161540246,59.8
1976-04-01,58.133934412405615,59.7
1976-05-01,58.13695647402158,59.7
1976-06-01,58.14007927102475,59.7
1976-07-01,58.14310133264072,59.6
1976-08-01,58.146224129643876,59.6
1976-09-01,58.149346926647034,59.6
1976-10-01,58.152368988263,59.6
1976-11-01,58.15549178526616,59.6
1976-12-01,58.15851384688212,59.5
1977-01-01,58.161636643885295,59.5
1977-02-01,58.16475944088845,59.5
1977-03-01,58.16758003173002,59.4
1977-04-01,58.17070282873318,59.4
1977-05-01,58.17372489034914,59.4
1977-06-01,58.176847687352314,59.4
1977-07-01,58.179869748968265,59.3
1977-08-01,58.18299254597144,59.3
1977-09-01,58.186115342974595,59.3
1977-10-01,58.18913740459056,59.3
1977-11-01,58.19226020159372,59.3
1977-12-01,58.195282263209684,59.2
1978-01-01,58.198405060212856,59.3
1978-02-01,58.201527857216014,59.3
1978-03-01,58.20434844805758,59.2
1978-04-01,58.20747124506074,59.2
1978-05-01,58.2104933066767,59.2
1978-06-01,58.21361610367986,59.2
1978-07-01,58.21663816529583,59.2
1978-08-01,58.219760962299,59.3
1978-09-01,58.22288375930216,59.3
1978-10-01,58.22590582091812,59.4
1978-11-01,58.22902861792128,59.4
1978-12-01,58.232050679537245,59.4
1979-01-01,58.2351734765404,59.4
1979-02-01,58.238296273543575,59.4
1979-03-01,58.24111686438514,59.4
1979-04-01,58.2442396613883,59.4
1979-05-01,58.247261723004264,59.4
1979-06-01,58.25038452000742,59.5
1979-07-01,58.25340658162339,59.5
1979-08-01,58.25652937862656,59.5
1979-09-01,58.25965217562972,59.5
1979-10-01,58.26267423724568,59.5
1979-11-01,58.26579703424884,59.4
1979-12-01,58.26881909586481,59.3
1980-01-01,58.271941892867964,59.3
1980-02-01,58.27506468987114,59.2
1980-03-01,58.277986016099895,59.1
1980-04-01,58.28110881310305,59.0
1980-05-01,58.28413087471902,58.9
1980-06-01,58.28725367172219,58.7
1980-07-01,58.290275733338156,58.5
1980-08-01,58.293398530341314,58.4
1980-09-01,58.29652132734447,58.2
1980-10-01,58.29954338896044,58.0
1980-11-01,58.302666185963595,57.8
1980-12-01,58.30568824757956,57.6
1981-01-01,58.30881104458273,57.4
1981-02-01,58.31193384158589,57.3
1981-03-01,58.314754432427456,57.1
1981-04-01,58.317877229430614,56.9
1981-05-01,58.32089929104658,56.8
1981-06-01,58.32402208804974,56.6
1981-07-01,58.3270441496657,56.5
1981-08-01,58.330166946668875,56.4
1981-09-01,58.33328974367203,56.3
1981-10-01,58.336311805288,56.1
1981-11-01,58.339434602291156,56.0
1981-12-01,58.34245666390712,55.9
1982-01-01,58.34557946091028,55.9
1982-02-01,58.34870225791345,55.8
1982-03-01,58.35152284875502,55.7
1982-04-01,58.354645645758175,55.6
1982-05-01,58.35766770737414,55.5
1982-06-01,58.3607905043773,55.4
1982-07-01,58.363812565993264,55.2
1982-08-01,58.366935362996436,55.1
1982-09-01,58.370058159999594,55.0
1982-10-01,58.37308022161556,54.8
1982-11-01,58.37620301861872,54.7
1982-12-01,58.37922508023468,54.6
1983-01-01,58.38234787723784,54.5
1983-02-01,58.38547067424101,54.4
